x,y,BG,FC,FD,FH,GC,GD,GHc,SC,SD,SH,TC,GR,NC,GCp,GCa,GDp,GDa,FHs,FHf,TCa,FCs,GCv,GCb,StrD,TotalC
6.500000e+01,6.000000e+01,2.900332e-01,2.659168e-01,6.587453e+00,5.055967e+01,5.984377e-01,9.123356e+00,1.000000e-01,1.000000e+00,5.255900e+00,4.400383e+00,8.801336e-02,1.054407e+01,8.436544e+02,6.676010e-01,3.229757e-01,1.000000e+00,2.714976e+00,8.958666e+00,6.434888e+00,1.787017e-01,7.474868e-01,0.000000e+00,2.016467e-01,4.000000e+00,5.164250e-01
6.500000e+01,6.100000e+01,2.553774e-01,3.372513e-01,9.690458e+00,5.351951e+01,5.311348e-01,8.361137e+00,1.701199e-01,1.000000e+00,4.399259e+00,8.034139e+00,8.413143e-02,1.038018e+01,1.230698e+03,5.682009e-01,2.078915e-01,1.000000e+00,2.760716e+00,7.289454e+00,8.065164e+00,2.471140e-01,6.892305e-01,1.288007e+00,2.439826e-01,4.000000e+00,8.292817e-01
6.500000e+01,6.200000e+01,2.390281e-01,3.969268e-01,1.232172e+01,5.646730e+01,4.699096e-01,7.414765e+00,3.120589e-01,1.000000e+00,3.732856e+00,1.059041e+01,7.871366e-02,1.067623e+01,1.300000e+03,4.580304e-01,1.370800e-01,1.000000e+00,2.746072e+00,6.543399e+00,8.799700e+00,3.114286e-01,6.301221e-01,6.000523e+00,2.130726e-01,4.000000e+00,1.492593e+00
6.500000e+01,6.300000e+01,2.367638e-01,4.473124e-01,1.417764e+01,5.794435e+01,4.190118e-01,6.375268e+00,2.846467e-01,5.728727e-01,3.368222e+00,1.167740e+01,7.243730e-02,1.137237e+01,1.300000e+03,2.459301e-01,1.204522e-01,1.000000e+00,2.660824e+00,5.929741e+00,7.981919e+00,3.672352e-01,5.706290e-01,6.720379e+00,1.872520e-01,4.000000e+00,1.182826e+00
6.500000e+01,6.400000e+01,2.414371e-01,4.943904e-01,1.536927e+01,5.929176e+01,3.817323e-01,5.358606e+00,1.682231e-01,4.611954e-01,3.233936e+00,1.005005e+01,6.610171e-02,1.343986e+01,1.300000e+03,6.699627e-02,1.528188e-01,1.000000e+00,2.508132e+00,5.358595e+00,6.914053e+00,4.118887e-01,5.059051e-01,6.474731e+00,1.819322e-01,4.000000e+00,1.040204e+00
6.500000e+01,6.500000e+01,2.456362e-01,5.562035e-01,1.604368e+01,6.040265e+01,3.599140e-01,4.473103e+00,1.000000e-01,3.409291e-01,3.271512e+00,6.716853e+00,6.047662e-02,1.478887e+01,1.300000e+03,1.008626e-01,2.179742e-01,1.000000e+00,2.309079e+00,4.751963e+00,6.027684e+00,4.589654e-01,4.149655e-01,6.639021e+00,1.983919e-01,4.000000e+00,9.043926e-01
6.500000e+01,6.600000e+01,2.444092e-01,5.902939e-01,1.307169e+01,6.118437e+01,3.534631e-01,3.799930e+00,1.000000e-01,2.508892e-01,3.433207e+00,3.352539e+00,5.615042e-02,1.223817e+01,1.300000e+03,2.278529e-01,2.939980e-01,1.000000e+00,2.107223e+00,3.866771e+00,5.759262e+00,5.099968e-01,2.892653e-01,6.998276e+00,2.275205e-01,4.000000e+00,7.961478e-01
6.500000e+01,6.700000e+01,2.381639e-01,6.147497e-01,1.295476e+01,6.078488e+01,3.598600e-01,3.373585e+00,1.000000e-01,2.191405e-01,3.692036e+00,1.592246e+00,5.337848e-02,6.881390e+00,1.300000e+03,3.674001e-01,3.585567e-01,1.000000e+00,1.973144e+00,3.322551e+00,5.227994e+00,5.605925e-01,1.376197e-01,6.814932e+00,2.525060e-01,4.000000e+00,7.365735e-01
6.500000e+01,6.800000e+01,2.331678e-01,6.242255e-01,1.357718e+01,5.996252e+01,3.729189e-01,3.162379e+00,1.000000e-01,2.298676e-01,4.605744e+00,1.706527e+00,5.301329e-02,6.828734e+00,1.300000e+03,4.998792e-01,3.942051e-01,1.000000e+00,1.849654e+00,2.608550e+00,4.802446e+00,5.895997e-01,0.000000e+00,5.532980e+00,2.618013e-01,4.000000e+00,6.874480e-01
6.500000e+01,6.900000e+01,2.319286e-01,6.376860e-01,1.346179e+01,6.139155e+01,3.807280e-01,3.064593e+00,1.000000e-01,2.323700e-01,5.883052e+00,1.882276e+00,5.112920e-02,6.619435e+00,1.300000e+03,6.144081e-01,3.936873e-01,1.000000e+00,1.614463e+00,1.982034e+00,5.625987e+00,5.538340e-01,0.000000e+00,4.997940e+00,2.503242e-01,4.000000e+00,6.603052e-01
6.500000e+01,7.000000e+00,1.280689e-01,3.231270e-01,1.747018e+01,1.272442e+01,0.000000e+00,1.027525e+01,5.467939e-01,2.970158e-01,2.699055e+00,2.953073e+00,5.992064e-02,2.073721e+01,9.967038e+02,3.988924e-01,1.000000e+00,1.000000e+00,1.000000e+01,7.026724e+00,9.926820e+00,4.694590e-01,3.701752e-01,2.917859e+00,2.762895e-01,3.000000e+00,5.623500e-01
6.500000e+01,7.000000e+01,2.358219e-01,6.550420e-01,1.288319e+01,7.004486e+01,3.827044e-01,3.167078e+00,4.400604e-01,2.210137e-01,6.347106e+00,2.062653e+00,4.975241e-02,6.418784e+00,1.300000e+03,6.083010e-01,3.656409e-01,1.000000e+00,1.000000e+00,1.535033e+00,9.289234e+00,4.881793e-01,0.000000e+00,4.602264e+00,2.240098e-01,4.000000e+00,6.194771e-01
6.500000e+01,7.100000e+01,2.452011e-01,6.679745e-01,1.208696e+01,8.222022e+01,3.815315e-01,3.789679e+00,8.194588e-01,1.986256e-01,6.353519e+00,2.226083e+00,4.842190e-02,6.385396e+00,1.300000e+03,4.237488e-01,3.108828e-01,1.000000e+00,1.000000e+00,1.555341e+00,1.112733e+01,4.363484e-01,0.000000e+00,4.307650e+00,2.046236e-01,4.000000e+00,5.692202e-01
6.500000e+01,7.200000e+01,2.596083e-01,6.685708e-01,1.129636e+01,9.227120e+01,3.799959e-01,4.830294e+00,9.441968e-01,1.710681e-01,6.310087e+00,2.304115e+00,4.688572e-02,6.623631e+00,9.981897e+02,2.813891e-01,1.827213e-01,4.771267e+00,1.000000e+00,2.151994e+00,1.225632e+01,4.267272e-01,2.063809e-01,4.067030e+00,1.987830e-01,4.000000e+00,5.147004e-01
6.500000e+01,7.300000e+01,2.779850e-01,6.526260e-01,1.071488e+01,9.745676e+01,3.807544e-01,5.329367e+00,6.773065e-01,1.458354e-01,6.149924e+00,2.227566e+00,4.522144e-02,7.184760e+00,6.779540e+02,3.964295e-01,6.630768e-02,6.745437e+00,1.445046e+00,2.968781e+00,1.284027e+01,4.508633e-01,3.641607e-01,2.920202e+00,1.584708e-01,4.000000e+00,4.100841e-01
6.500000e+01,7.400000e+01,2.988831e-01,6.229117e-01,1.058353e+01,9.748384e+01,3.861545e-01,5.931873e+00,6.242098e-01,1.306494e-01,5.841137e+00,1.955983e+00,4.382591e-02,8.068146e+00,5.496594e+02,6.852625e-01,1.814429e-02,7.983941e+00,2.330702e+00,3.629642e+00,1.264580e+01,4.697001e-01,4.386642e-01,1.404746e+00,1.229268e-01,4.000000e+00,2.886984e-01
6.500000e+01,7.500000e+01,3.206763e-01,5.806350e-01,1.069107e+01,9.387980e+01,3.980553e-01,4.915227e+00,5.916243e-01,1.320490e-01,5.320737e+00,1.611194e+00,4.347343e-02,9.222407e+00,7.238037e+02,3.054251e-01,4.458164e-02,7.685673e+00,2.987066e+00,3.898150e+00,1.143554e+01,4.901176e-01,4.651011e-01,1.478859e+00,1.156857e-01,4.000000e+00,2.961536e-01
6.500000e+01,7.600000e+01,3.417701e-01,5.188724e-01,1.043049e+01,8.292788e+01,4.946066e-01,3.277440e+00,6.106536e-01,1.447254e-01,4.746640e+00,1.615969e+00,4.537395e-02,1.055736e+01,7.896996e+02,4.011335e-01,1.134542e-01,7.795062e+00,3.364520e+00,3.963031e+00,9.705413e+00,5.077631e-01,5.269457e-01,2.487026e+00,1.388406e-01,4.000000e+00,3.879913e-01
6.500000e+01,7.700000e+01,3.608247e-01,4.372392e-01,9.954092e+00,6.028751e+01,6.107991e-01,4.235340e+00,7.903946e-01,1.617962e-01,4.267907e+00,1.942578e+00,5.072398e-02,1.240906e+01,7.817457e+02,3.588308e-01,1.964148e-01,7.184167e+00,3.211940e+00,4.229557e+00,8.000161e+00,5.220915e-01,6.111630e-01,4.651727e+00,1.871558e-01,4.000000e+00,5.421371e-01
6.500000e+01,7.800000e+01,3.769610e-01,3.413105e-01,9.297676e+00,3.266434e+01,6.175681e-01,6.412976e+00,9.417071e-01,1.851553e-01,3.956150e+00,2.496862e+00,5.821015e-02,1.419544e+01,8.315672e+02,5.122517e-01,2.777911e-01,6.131007e+00,2.647765e+00,4.585341e+00,6.751818e+00,5.344960e-01,6.205878e-01,7.239251e+00,2.509992e-01,4.000000e+00,7.073908e-01
6.500000e+01,7.900000e+01,3.899163e-01,2.408442e-01,8.710465e+00,2.697087e+01,6.516486e-01,8.928924e+00,9.204075e-01,2.109485e-01,3.786570e+00,3.261822e+00,6.610116e-02,1.588756e+01,9.370796e+02,8.564223e-01,3.291877e-01,5.001404e+00,2.193198e+00,4.654470e+00,6.125546e+00,5.422644e-01,5.678600e-01,8.694940e+00,3.169637e-01,4.000000e+00,8.243202e-01
6.500000e+01,8.000000e+00,1.157827e-01,3.830275e-01,1.631997e+01,3.373710e+01,0.000000e+00,9.111727e+00,5.816872e-01,3.392937e-01,2.331023e+00,2.713068e+00,5.832744e-02,1.450699e+01,9.033407e+02,3.295448e-01,1.000000e+00,1.110611e+00,1.000000e+01,6.713166e+00,1.105626e+01,4.874683e-01,5.565479e-01,2.928886e+00,2.561940e-01,3.000000e+00,6.001882e-01
6.500000e+01,8.000000e+01,4.002633e-01,1.424489e-01,8.755395e+00,3.296231e+01,6.965213e-01,1.089118e+01,1.176859e+00,2.505762e-01,3.695303e+00,4.050672e+00,7.285434e-02,1.638681e+01,8.669988e+02,9.537526e-01,2.294091e-01,4.114511e+00,1.954542e+00,4.687374e+00,5.935431e+00,5.446658e-01,4.934084e-01,8.129706e+00,3.706198e-01,4.000000e+00,8.764533e-01
6.500000e+01,8.100000e+01,4.089355e-01,4.864456e-02,9.626895e+00,4.472098e+01,7.350325e-01,1.210883e+01,1.447507e+00,2.908360e-01,3.413939e+00,4.576957e+00,7.723611e-02,1.596880e+01,7.545696e+02,7.407437e-01,0.000000e+00,3.676255e+00,1.931385e+00,4.722227e+00,6.359192e+00,5.420562e-01,4.327556e-01,9.243124e+00,3.992685e-01,3.000000e+00,1.003017e+00
6.500000e+01,8.200000e+01,4.057706e-01,0.000000e+00,1.133063e+01,5.648422e+01,7.593438e-01,1.307402e+01,1.545891e+00,2.923138e-01,2.725966e+00,4.466227e+00,7.908408e-02,1.515612e+01,8.353616e+02,6.033356e-01,0.000000e+00,3.703995e+00,2.121824e+00,4.761359e+00,7.878103e+00,5.345978e-01,4.696072e-01,1.009493e+01,3.796777e-01,3.000000e+00,1.046238e+00
6.500000e+01,8.300000e+01,3.832320e-01,0.000000e+00,1.368973e+01,6.303550e+01,7.517491e-01,1.290892e+01,1.401699e+00,2.437103e-01,3.175733e+00,3.663219e+00,8.070770e-02,1.449273e+01,9.857597e+02,5.224187e-01,0.000000e+00,3.998311e+00,2.509130e+00,4.806879e+00,9.523266e+00,5.209799e-01,1.000000e+00,1.030872e+01,3.267746e-01,3.000000e+00,9.618021e-01
6.500000e+01,8.400000e+01,3.484469e-01,0.000000e+00,1.633919e+01,6.281399e+01,6.884473e-01,1.225101e+01,1.133485e+00,2.062027e-01,4.278904e+00,2.830753e+00,8.025278e-02,1.435907e+01,1.300000e+03,4.807068e-01,4.527569e-01,4.496129e+00,2.393432e+00,4.862032e+00,1.038084e+01,5.028603e-01,1.000000e+00,9.698896e+00,2.699475e-01,3.000000e+00,8.558743e-01
6.500000e+01,8.500000e+01,3.158210e-01,0.000000e+00,1.872018e+01,6.037174e+01,4.801285e-01,1.078341e+01,7.748583e-01,1.352516e-01,5.914858e+00,2.277301e+00,7.289014e-02,1.478709e+01,1.300000e+03,4.868755e-01,9.357307e-01,5.257547e+00,2.368767e+00,4.900589e+00,1.057948e+01,4.958678e-01,1.000000e+00,8.486304e+00,2.136707e-01,3.000000e+00,6.433309e-01
6.500000e+01,8.600000e+01,2.984017e-01,0.000000e+00,2.005506e+01,6.043246e+01,5.459027e-01,8.937003e+00,3.880693e-01,7.923247e-02,7.838054e+00,1.340036e+00,6.053346e-02,1.539253e+01,1.300000e+03,5.127240e-01,4.193011e-01,5.939523e+00,2.431849e+00,4.857998e+00,1.030515e+01,5.029723e-01,1.000000e+00,7.183229e+00,1.536201e-01,2.000000e+00,4.562784e-01
6.500000e+01,8.700000e+01,2.872816e-01,0.000000e+00,2.007357e+01,6.288500e+01,5.851907e-01,6.744335e+00,1.000000e-01,1.122248e-01,9.746884e+00,1.267942e+00,4.732058e-02,1.600905e+01,1.300000e+03,5.190814e-01,3.136626e-01,6.318989e+00,2.499140e+00,4.853795e+00,9.518341e+00,4.923822e-01,1.000000e+00,6.314740e+00,1.311400e-01,3.000000e+00,5.128548e-01
6.500000e+01,8.800000e+01,2.740408e-01,0.000000e+00,1.960470e+01,6.362176e+01,6.192720e-01,5.027509e+00,1.000000e-01,1.880080e-01,1.135037e+01,1.631153e+00,3.762588e-02,1.663543e+01,1.300000e+03,4.833859e-01,2.339888e-01,6.451202e+00,2.562996e+00,5.014685e+00,8.548251e+00,4.413506e-01,0.000000e+00,6.295926e+00,1.488372e-01,3.000000e+00,6.653558e-01
6.500000e+01,8.900000e+01,2.597824e-01,8.098514e-02,1.855262e+01,5.537638e+01,6.442856e-01,4.885987e+00,1.000000e-01,2.237147e-01,1.229027e+01,2.242570e+00,3.452918e-02,1.725603e+01,7.422952e+02,4.411728e-01,2.765652e-01,6.455493e+00,2.685674e+00,5.188410e+00,7.904189e+00,3.799917e-01,0.000000e+00,7.116540e+00,1.561053e-01,3.000000e+00,7.683606e-01
6.500000e+01,9.000000e+00,1.197198e-01,4.321214e-01,1.393322e+01,6.587874e+01,0.000000e+00,7.879409e+00,5.525147e-01,3.616883e-01,1.926022e+00,1.852873e+00,5.880233e-02,1.172828e+01,8.454082e+02,2.861980e-01,1.000000e+00,2.028200e+00,9.070112e+00,6.175752e+00,1.186755e+01,4.974759e-01,7.331476e-01,1.860341e+00,2.219645e-01,3.000000e+00,5.010474e-01
6.500000e+01,9.000000e+01,2.460437e-01,2.198225e-01,1.714862e+01,4.871886e+01,6.562562e-01,5.307366e+00,1.000000e-01,2.619041e-01,1.239346e+01,2.665000e+00,3.417728e-02,1.784341e+01,6.474464e+02,3.895331e-01,3.476952e-01,6.460523e+00,3.052263e+00,4.849930e+00,7.570353e+00,3.334594e-01,0.000000e+00,6.071942e+00,1.132422e-01,4.000000e+00,7.728306e-01
6.500000e+01,9.100000e+01,2.251596e-01,3.490198e-01,1.570663e+01,6.567086e+01,6.553227e-01,5.749872e+00,1.000000e-01,3.123840e-01,1.098084e+01,2.238223e+00,3.491646e-02,1.836149e+01,5.295760e+02,3.555203e-01,4.400687e-01,6.607650e+00,3.893806e+00,4.462827e+00,7.555310e+00,3.128613e-01,0.000000e+00,7.343318e+00,1.199350e-01,4.000000e+00,9.194406e-01
6.500000e+01,9.200000e+01,1.803158e-01,4.198601e-01,1.317636e+01,8.499403e+01,6.413281e-01,6.189773e+00,1.000000e-01,3.267263e-01,9.482178e+00,1.000000e-01,3.592297e-02,1.876867e+01,6.219246e+02,3.949188e-01,5.331623e-01,7.254247e+00,4.710544e+00,4.779688e+00,7.688346e+00,3.144443e-01,0.000000e+00,7.610996e+00,1.822252e-01,4.000000e+00,9.584344e-01
6.500000e+01,9.300000e+01,1.156740e-01,5.349922e-01,1.018009e+01,1.683157e+01,6.162888e-01,6.622176e+00,1.000000e-01,3.136065e-01,7.949459e+00,1.000000e-01,3.757075e-02,1.902097e+01,8.462461e+02,4.754854e-01,6.065639e-01,8.506349e+00,4.772611e+00,5.963483e+00,8.076873e+00,3.228290e-01,0.000000e+00,6.852142e+00,2.055695e-01,4.000000e+00,8.956592e-01
6.500000e+01,9.400000e+01,7.334546e-02,7.665609e-01,1.124375e+01,1.689754e+00,5.835101e-01,7.055294e+00,1.000000e-01,2.734188e-01,6.538254e+00,1.000000e-01,3.998883e-02,1.959803e+01,9.950343e+02,5.214264e-01,6.207674e-01,9.803736e+00,4.852515e+00,7.731722e+00,8.565244e+00,3.214285e-01,0.000000e+00,5.343396e+00,1.850924e-01,3.000000e+00,7.463545e-01
6.500000e+01,9.500000e+01,8.528462e-02,8.871822e-01,2.603629e+01,1.002976e+01,5.466858e-01,7.216797e+00,1.620116e-01,2.258297e-01,5.595900e+00,9.496654e-01,4.303091e-02,2.161833e+01,1.010850e+03,5.527689e-01,6.083056e-01,1.000000e+01,4.940261e+00,9.539932e+00,8.465079e+00,3.004969e-01,5.697434e-01,3.536792e+00,1.708267e-01,3.000000e+00,5.659059e-01
6.500000e+01,9.600000e+01,1.758931e-01,8.740457e-01,3.546865e+01,2.064554e+01,5.089980e-01,6.813371e+00,4.077453e-01,1.973153e-01,5.287824e+00,3.876763e+00,4.673430e-02,1.966132e+01,1.030726e+03,5.847269e-01,6.148107e-01,1.000000e+01,4.773731e+00,1.076505e+01,7.870230e+00,2.639879e-01,6.509501e-01,1.935670e+00,1.711057e-01,4.000000e+00,4.147820e-01
6.500000e+01,9.700000e+01,2.534719e-01,8.614528e-01,4.000000e+01,3.064325e+01,7.782358e-01,6.626894e+00,4.008787e-01,2.106777e-01,5.594252e+00,1.370460e+00,5.173934e-02,2.029965e+01,1.254144e+03,5.847060e-01,1.000000e+00,8.152095e+00,5.048732e+00,1.091064e+01,6.590204e+00,1.979650e-01,6.567761e-01,9.857189e-01,1.788442e-01,4.000000e+00,3.693708e-01
6.500000e+01,9.800000e+01,2.248412e-01,8.494046e-01,4.000000e+01,3.804463e+01,9.733047e-01,7.054168e+00,5.875557e-01,2.932585e-01,6.245062e+00,1.434849e+00,5.870742e-02,2.011806e+01,1.282712e+03,5.930872e-01,1.000000e+00,1.000000e+01,4.823324e+00,1.108771e+01,5.150468e+00,9.991459e-02,5.216713e-01,9.225539e-01,1.833286e-01,4.000000e+00,4.508286e-01
6.500000e+01,9.900000e+01,1.930282e-01,8.379025e-01,4.000000e+01,4.118668e+01,1.000000e+00,7.489557e+00,7.733689e-01,3.284711e-01,6.931090e+00,1.419145e+00,6.604353e-02,1.995120e+01,1.246314e+03,5.824957e-01,1.000000e+00,1.000000e+01,2.409382e+00,9.382178e+00,3.000000e+01,2.115680e-02,4.471737e-01,1.625326e+00,1.770479e-01,4.000000e+00,5.539250e-01
6.600000e+01,1.000000e+00,9.136502e-01,1.991301e-01,1.532023e+01,7.370489e+01,0.000000e+00,8.648847e+00,4.879740e-01,4.124944e-02,1.128294e+00,1.000000e-01,6.715781e-02,1.451107e+01,1.300000e+03,2.978843e-01,0.000000e+00,1.000000e+00,1.000000e+01,2.224630e+00,3.000000e+01,2.446214e-01,1.000000e+00,1.488572e+01,6.405080e-02,2.000000e+00,4.533835e-01
6.600000e+01,1.000000e+01,1.751063e-01,4.194676e-01,1.002973e+01,9.986607e+01,0.000000e+00,1.046241e+01,6.066369e-01,3.264213e-01,1.654868e+00,1.192028e+00,5.862867e-02,1.199558e+01,8.621111e+02,2.371927e-01,1.000000e+00,2.808759e+00,2.937153e+00,5.932999e+00,1.257275e+01,4.557803e-01,6.851087e-01,2.488939e+00,1.530619e-01,3.000000e+00,5.361608e-01
6.600000e+01,1.000000e+02,1.161744e-01,7.980011e-01,4.000000e+01,5.546192e+01,1.000000e+00,7.753700e+00,9.914509e-01,3.234502e-01,7.562208e+00,1.372469e+00,6.656893e-02,2.429714e+01,1.300000e+03,5.752729e-01,1.000000e+00,1.000000e+01,2.447594e+00,7.549726e+00,3.000000e+01,0.000000e+00,3.254508e-01,2.387356e+00,1.247833e-01,4.000000e+00,6.153596e-01
6.600000e+01,1.100000e+01,2.052130e-01,4.683677e-01,6.547300e+00,1.255116e+02,0.000000e+00,1.059989e+01,5.504643e-01,2.354680e-01,1.295128e+00,1.000000e-01,5.877075e-02,1.343704e+01,1.027564e+03,3.104229e-01,9.830177e-01,2.861487e+00,3.046231e+00,6.020793e+00,1.248448e+01,4.496191e-01,8.350400e-01,4.961572e-01,5.699739e-02,3.000000e+00,2.083668e-01
6.600000e+01,1.200000e+01,2.491075e-01,5.165694e-01,3.191912e+00,1.287629e+02,0.000000e+00,1.069094e+01,5.082352e-01,3.889994e-02,1.051874e+00,1.000000e-01,5.824400e-02,1.508943e+01,1.149000e+03,3.651480e-01,6.361363e-01,2.822115e+00,1.805683e+00,6.049226e+00,1.217592e+01,3.929614e-01,7.973018e-01,5.166967e-02,4.536864e-02,2.000000e+00,3.547198e-02
6.600000e+01,1.300000e+01,2.956008e-01,5.624671e-01,1.000000e+00,1.088379e+02,0.000000e+00,1.091641e+01,4.751755e-01,0.000000e+00,1.000000e+00,1.000000e-01,5.728782e-02,1.695889e+01,1.130628e+03,4.205621e-01,3.229009e-01,2.562069e+00,1.000000e+00,6.100083e+00,1.172618e+01,3.940711e-01,7.206123e-01,1.131807e+00,1.504280e-01,2.000000e+00,0.000000e+00
6.600000e+01,1.400000e+01,3.235499e-01,6.035760e-01,1.000000e+00,7.766938e+01,0.000000e+00,1.120237e+01,4.467030e-01,0.000000e+00,1.000000e+00,1.000000e-01,5.652341e-02,1.884371e+01,9.380063e+02,5.111665e-01,2.575447e-01,1.796489e+00,1.000000e+00,6.194785e+00,1.122798e+01,4.186680e-01,6.070745e-01,3.135361e+00,2.308960e-01,2.000000e+00,0.000000e+00
6.600000e+01,1.500000e+01,3.133083e-01,6.364492e-01,1.000000e+00,5.704493e+01,3.154752e-01,1.127974e+01,4.303555e-01,0.000000e+00,1.127321e+00,4.012470e-01,5.619105e-02,2.052522e+01,6.886399e+02,5.543562e-01,2.116103e-01,1.993269e+00,1.000000e+00,6.247098e+00,1.075480e+01,4.545603e-01,4.772060e-01,5.372026e+00,2.603259e-01,3.000000e+00,0.000000e+00
6.600000e+01,1.600000e+01,2.899067e-01,6.576780e-01,1.000000e+00,2.761634e+01,7.592298e-01,1.082269e+01,4.641500e-01,0.000000e+00,1.405788e+00,1.218531e+00,5.613997e-02,2.176715e+01,5.205817e+02,5.582659e-01,2.614163e-01,2.402604e+00,1.323091e+00,6.203450e+00,1.118325e+01,4.968206e-01,3.387822e-01,5.549396e+00,2.450204e-01,3.000000e+00,0.000000e+00
6.600000e+01,1.700000e+01,2.975785e-01,6.630627e-01,1.000000e+00,2.462775e+01,1.000000e+00,9.280582e+00,4.640384e-01,9.244933e-02,1.741305e+00,1.283914e+00,5.592072e-02,2.234815e+01,4.121890e+02,5.259966e-01,1.771815e-01,3.236125e+00,2.063778e+00,6.055695e+00,1.288391e+01,5.425392e-01,2.241267e-01,2.923053e+00,2.082460e-01,3.000000e+00,3.568080e-01
6.600000e+01,1.800000e+01,3.215975e-01,6.765785e-01,1.000000e+00,2.335139e+01,1.000000e+00,7.067676e+00,4.266829e-01,1.859035e-01,2.041863e+00,1.695497e+00,5.478865e-02,2.209724e+01,7.958467e+02,4.773945e-01,8.674101e-02,4.056196e+00,2.541770e+00,5.818996e+00,1.335961e+01,5.130563e-01,1.749023e-01,3.645694e+00,1.792327e-01,4.000000e+00,5.468001e-01
6.600000e+01,1.900000e+01,3.500948e-01,7.297272e-01,1.000000e+00,2.202052e+01,1.000000e+00,5.869139e+00,3.598245e-01,2.617694e-01,2.194789e+00,2.045978e+00,5.315817e-02,1.968885e+01,7.544918e+02,4.390173e-01,2.213651e-01,4.363768e+00,2.311125e+00,5.538063e+00,1.256288e+01,3.963012e-01,1.559880e-01,6.398585e+00,1.767249e-01,4.000000e+00,8.130158e-01
6.600000e+01,2.000000e+00,7.008985e-01,2.152578e-01,1.743666e+01,6.535090e+01,6.970240e-02,9.142740e+00,4.641457e-01,5.580193e-02,2.015107e+00,1.000000e-01,6.602214e-02,1.216424e+01,1.118326e+03,5.040619e-01,2.210881e-01,1.000000e+00,1.000000e+01,3.755768e+00,3.000000e+01,2.948932e-01,1.000000e+00,2.792336e+00,1.239624e-01,2.000000e+00,2.356725e-01
6.600000e+01,2.000000e+01,3.793866e-01,8.116613e-01,1.000000e+00,2.068491e+01,1.000000e+00,5.504914e+00,3.287615e-01,3.124567e-01,2.107919e+00,2.195077e+00,5.169897e-02,1.347459e+01,7.493308e+02,4.317184e-01,5.008327e-01,4.001910e+00,1.291797e+00,5.271442e+00,1.105996e+01,2.589099e-01,1.311259e-01,3.511398e+00,1.742280e-01,4.000000e+00,6.985831e-01
6.600000e+01,2.100000e+01,4.054226e-01,8.720645e-01,2.223303e+00,1.959569e+01,1.000000e+00,5.497204e+00,3.219608e-01,3.326319e-01,1.750776e+00,2.162392e+00,5.088957e-02,9.934305e+00,9.333178e+02,4.555077e-01,7.509260e-01,3.784900e+00,1.000000e+00,5.068477e+00,9.663135e+00,1.512933e-01,1.304273e-01,4.459226e+00,1.673695e-01,4.000000e+00,7.898492e-01
6.600000e+01,2.200000e+01,3.931938e-01,8.804989e-01,3.873836e+00,1.927332e+01,1.000000e+00,6.381079e+00,3.220104e-01,3.073111e-01,1.199100e+00,2.011587e+00,5.099870e-02,7.849911e+00,1.078014e+03,4.751985e-01,9.379656e-01,3.924711e+00,1.000000e+00,4.958145e+00,9.131095e+00,1.051344e-01,1.601922e-01,7.187827e+00,1.584393e-01,4.000000e+00,9.246442e-01
6.600000e+01,2.300000e+01,3.315964e-01,8.341749e-01,4.773478e+00,1.973709e+01,1.000000e+00,8.077134e+00,2.947151e-01,3.047594e-01,1.000000e+00,1.901643e+00,5.198537e-02,8.423633e+00,1.012369e+03,4.902848e-01,9.527946e-01,4.321462e+00,1.000000e+00,4.935156e+00,1.016306e+01,1.327229e-01,2.213578e-01,7.950971e+00,1.491762e-01,4.000000e+00,9.614842e-01
6.600000e+01,2.400000e+01,2.854389e-01,7.515588e-01,5.018035e+00,2.098410e+01,1.000000e+00,1.023252e+01,1.883715e-01,3.001342e-01,1.000000e+00,1.849819e+00,5.517566e-02,8.581835e+00,8.253626e+02,4.964559e-01,8.309750e-01,4.753196e+00,1.000000e+00,4.828998e+00,1.208630e+01,2.174498e-01,2.962155e-01,8.369345e+00,1.402937e-01,4.000000e+00,9.753918e-01
6.600000e+01,2.500000e+01,2.492282e-01,6.649084e-01,5.258625e+00,2.301126e+01,9.595743e-01,1.255023e+01,1.000000e-01,2.881393e-01,1.282531e+00,1.880734e+00,5.966122e-02,1.045886e+01,6.178777e+02,4.823499e-01,7.082698e-01,5.007344e+00,1.000000e+00,4.583596e+00,1.379391e+01,3.276770e-01,3.496079e-01,9.466457e+00,1.310212e-01,4.000000e+00,1.006959e+00
6.600000e+01,2.600000e+01,2.208179e-01,6.128078e-01,5.703369e+00,2.581709e+01,8.529450e-01,1.478636e+01,1.000000e-01,2.741360e-01,1.891442e+00,2.172419e+00,6.390191e-02,1.240907e+01,4.751231e+02,4.002669e-01,5.836818e-01,5.012210e+00,1.562720e+00,4.483321e+00,1.475721e+01,4.228906e-01,3.755333e-01,1.061084e+01,1.198446e-01,4.000000e+00,1.028833e+00
6.600000e+01,2.700000e+01,1.989143e-01,6.268045e-01,5.607650e+00,2.940342e+01,7.846065e-01,1.674706e+01,1.000000e-01,2.652132e-01,2.023776e+00,3.148653e+00,6.718169e-02,1.249230e+01,6.055937e+02,3.211570e-01,4.714555e-01,4.977978e+00,6.922027e+00,4.516707e+00,1.462202e+01,4.723672e-01,3.779823e-01,1.093953e+01,1.090515e-01,4.000000e+00,1.022793e+00
